IBGE;MUNICIPIO;LATITUDE_MUNICIPIO;LONGITUDE_MUNICIPIO;SIGLA_UF;COORDENADORIA REGIONAL DE SAUDE;REGIAO SAUDE;CODIGO MACRORREGIAO SAUDE;MACRORREGIAO SAUDE;CODIGO REGIAO COVID;REGIAO COVID;CNES ESTABELECIMENTO SAUDE;NOME FANTASIA ESTABELECIMENTO SAUDE;LATITUDE_ESTABELECIMENTO;LONGITUDE_ESTABELECIMENTO;DATA INCLUSAO REGISTRO;NUMERO LEITOS UTI ADULTO (SUS  PRIVADO);NUMERO LEITOS CLINICOS ADULTO  (SUS  PRIVADO);NUMERO LEITOS UTI PEDRIATRICO  (SUS  PRIVADO);NUMERO DE RESPIRADORES;NUMERO SUSPEITOS COVID-SRAG EM LEITO UTI ADULTO  (SUS  PRIVADO);NUMERO CONFIRMADOS COVID EM LEITO UTI ADULTO  (SUS  PRIVADO);NUMERO SUSPEITOS COVID-SRAG EM LEITO UTI PEDIATRICO  (SUS  PRIVADO);NUMERO CONFIRMADOS COVID EM LEITO UTI PEDIATRICO  (SUS  PRIVADO);NUMERO SUSPEITOS COVID-SRAG EM LEITO CLINICO ADULTO  (SUS  PRIVADO);NUMERO CONFIRMADOS COVID EM LEITO CLINICO ADULTO  (SUS  PRIVADO);NUMERO SUSPEITOS COVID-SRAG EM LEITO CLINICO PEDIATRICO  (SUS  PRIVADO);NUMERO CONFIRMADOS COVID EM LEITO CLINICO PEDIATRICO  (SUS  PRIVADO);NUMERO PACIENTES ADULTOS SUSPEITOS E CONFIRMADOS UTILIZANDO RESPIRADORES EM UTI;NUMERO PACIENTES ADULTOS INTERNADOS EM LEITOS UTI  (SUS  PRIVADO)
431350;Osório;-29.887;-50.27;RS;18 CRS;Região 05 - Bons Ventos;4302;Metropolitana;03;CAPAO DA CANOA - R04 R05;2257815;HOSPITAL SAO VICENTE DE PAULO;-29.8865626;-50.2657451;2020-07-02 08:57:19.0;10;20;0;21;2;7;0;0;1;6;0;0;8;9
431990;Sapiranga;-29.638;-51.007;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232154;HOSPITAL SAPIRANGA;-29.6407108;-51.0069707;2020-06-18 09:08:51.0;12;16;9;15;0;5;0;0;1;0;0;0;8;12
431990;Sapiranga;-29.638;-51.007;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232154;HOSPITAL SAPIRANGA;-29.6407108;-51.0069707;2020-06-19 08:56:06.0;12;16;9;15;0;4;0;0;2;0;0;0;8;11
431990;Sapiranga;-29.638;-51.007;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232154;HOSPITAL SAPIRANGA;-29.6407108;-51.0069707;2020-06-20 08:45:42.0;12;16;9;15;0;5;0;0;3;0;0;0;9;12
431990;Sapiranga;-29.638;-51.007;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232154;HOSPITAL SAPIRANGA;-29.6407108;-51.0069707;2020-06-21 08:18:58.0;12;16;9;15;0;5;0;0;4;0;0;0;8;12
431990;Sapiranga;-29.638;-51.007;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232154;HOSPITAL SAPIRANGA;-29.6407108;-51.0069707;2020-06-22 11:32:07.0;12;16;9;15;2;3;0;0;3;0;0;0;7;11
431990;Sapiranga;-29.638;-51.007;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232154;HOSPITAL SAPIRANGA;-29.6407108;-51.0069707;2020-06-23 10:23:20.0;12;16;9;15;2;3;0;0;3;0;0;0;7;10
431990;Sapiranga;-29.638;-51.007;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232154;HOSPITAL SAPIRANGA;-29.6407108;-51.0069707;2020-06-24 10:07:55.0;12;16;9;15;2;3;0;0;2;0;0;0;6;12
431990;Sapiranga;-29.638;-51.007;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232154;HOSPITAL SAPIRANGA;-29.6407108;-51.0069707;2020-06-25 09:15:38.0;12;16;9;15;2;3;0;0;10;0;0;0;5;10
431990;Sapiranga;-29.638;-51.007;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232154;HOSPITAL SAPIRANGA;-29.6407108;-51.0069707;2020-06-26 10:17:51.0;12;16;9;15;0;5;0;0;12;1;0;0;8;12
431990;Sapiranga;-29.638;-51.007;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232154;HOSPITAL SAPIRANGA;-29.6407108;-51.0069707;2020-06-27 08:40:48.0;12;16;9;15;1;4;0;0;11;3;0;0;7;10
431990;Sapiranga;-29.638;-51.007;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232154;HOSPITAL SAPIRANGA;-29.6407108;-51.0069707;2020-06-28 07:27:48.0;12;16;9;15;1;4;0;0;5;6;0;0;8;11
431990;Sapiranga;-29.638;-51.007;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232154;HOSPITAL SAPIRANGA;-29.6407108;-51.0069707;2020-06-29 09:45:42.0;12;16;9;15;0;5;0;0;6;5;0;0;9;12
431990;Sapiranga;-29.638;-51.007;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232154;HOSPITAL SAPIRANGA;-29.6407108;-51.0069707;2020-06-30 09:20:32.0;12;16;9;15;0;5;0;0;6;6;0;0;8;12
431990;Sapiranga;-29.638;-51.007;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232154;HOSPITAL SAPIRANGA;-29.6407108;-51.0069707;2020-07-01 10:20:47.0;12;16;9;15;0;5;0;0;12;8;0;0;8;12
431990;Sapiranga;-29.638;-51.007;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;2232154;HOSPITAL SAPIRANGA;-29.6407108;-51.0069707;2020-07-02 09:26:09.0;12;16;9;15;0;5;0;0;3;7;0;0;9;12
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223597;HOSPITAL SAUDE;-29.1648849;-51.1794583;2020-06-18 09:22:31.0;10;8;0;13;0;1;0;0;1;0;0;0;3;8
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223597;HOSPITAL SAUDE;-29.1648849;-51.1794583;2020-06-19 09:34:55.0;10;8;0;13;0;1;0;0;2;0;0;0;3;7
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223597;HOSPITAL SAUDE;-29.1648849;-51.1794583;2020-06-20 10:34:19.0;10;8;0;13;0;1;0;0;1;0;0;0;2;6
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223597;HOSPITAL SAUDE;-29.1648849;-51.1794583;2020-06-21 15:37:14.0;10;8;0;13;2;0;0;0;0;1;0;0;2;6
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223597;HOSPITAL SAUDE;-29.1648849;-51.1794583;2020-06-22 09:25:39.0;10;8;0;13;0;1;0;0;1;0;0;0;3;6
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223597;HOSPITAL SAUDE;-29.1648849;-51.1794583;2020-06-23 09:10:27.0;10;8;0;13;0;1;0;0;1;0;0;0;4;5
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223597;HOSPITAL SAUDE;-29.1648849;-51.1794583;2020-06-24 09:28:29.0;10;8;0;13;0;2;0;0;0;0;0;0;4;7
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223597;HOSPITAL SAUDE;-29.1648849;-51.1794583;2020-06-25 09:17:12.0;10;8;0;13;0;2;0;0;0;0;0;0;4;7
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223597;HOSPITAL SAUDE;-29.1648849;-51.1794583;2020-06-26 09:21:08.0;10;8;0;13;0;2;0;0;0;0;0;0;4;7
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223597;HOSPITAL SAUDE;-29.1648849;-51.1794583;2020-06-27 15:12:29.0;10;8;0;13;0;2;0;0;0;0;0;0;3;6
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223597;HOSPITAL SAUDE;-29.1648849;-51.1794583;2020-06-28 15:03:49.0;10;8;0;13;0;2;0;0;0;0;0;0;3;6
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223597;HOSPITAL SAUDE;-29.1648849;-51.1794583;2020-06-29 09:08:02.0;10;8;0;13;0;2;0;0;0;0;0;0;3;5
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223597;HOSPITAL SAUDE;-29.1648849;-51.1794583;2020-06-30 09:43:34.0;10;8;0;13;0;2;0;0;0;0;0;0;3;5
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223597;HOSPITAL SAUDE;-29.1648849;-51.1794583;2020-07-01 09:12:33.0;10;8;0;13;0;2;0;0;0;0;0;0;3;6
430510;Caxias do Sul;-29.168;-51.179;RS;05 CRS;Região 23 - Caxias e Hortênsias;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2223597;HOSPITAL SAUDE;-29.1648849;-51.1794583;2020-07-02 09:01:57.0;10;8;0;13;0;2;0;0;1;1;0;0;1;5
432067;Sinimbu;-29.539;-52.522;RS;13 CRS;Região 28 - Vale do Rio Pardo;4307;Vales;19;SANTA CRUZ DO SUL - R28;2236346;HOSPITAL SINIMBU;-29.5350055;-52.521335;2020-06-18 15:44:15.0;0;50;0;1;0;0;0;0;0;0;0;0;0;0
432067;Sinimbu;-29.539;-52.522;RS;13 CRS;Região 28 - Vale do Rio Pardo;4307;Vales;19;SANTA CRUZ DO SUL - R28;2236346;HOSPITAL SINIMBU;-29.5350055;-52.521335;2020-06-19 14:59:16.0;0;50;0;1;0;0;0;0;0;0;0;0;0;0
432067;Sinimbu;-29.539;-52.522;RS;13 CRS;Região 28 - Vale do Rio Pardo;4307;Vales;19;SANTA CRUZ DO SUL - R28;2236346;HOSPITAL SINIMBU;-29.5350055;-52.521335;2020-06-20 17:33:57.0;0;50;0;1;0;0;0;0;0;0;0;0;0;0
432067;Sinimbu;-29.539;-52.522;RS;13 CRS;Região 28 - Vale do Rio Pardo;4307;Vales;19;SANTA CRUZ DO SUL - R28;2236346;HOSPITAL SINIMBU;-29.5350055;-52.521335;2020-06-21 14:40:22.0;0;50;0;1;0;0;0;0;0;0;0;0;0;0
432067;Sinimbu;-29.539;-52.522;RS;13 CRS;Região 28 - Vale do Rio Pardo;4307;Vales;19;SANTA CRUZ DO SUL - R28;2236346;HOSPITAL SINIMBU;-29.5350055;-52.521335;2020-06-22 13:24:52.0;0;50;0;1;0;0;0;0;0;0;0;0;0;0
432067;Sinimbu;-29.539;-52.522;RS;13 CRS;Região 28 - Vale do Rio Pardo;4307;Vales;19;SANTA CRUZ DO SUL - R28;2236346;HOSPITAL SINIMBU;-29.5350055;-52.521335;2020-06-23 15:36:06.0;0;50;0;1;0;0;0;0;0;0;0;0;0;0
432067;Sinimbu;-29.539;-52.522;RS;13 CRS;Região 28 - Vale do Rio Pardo;4307;Vales;19;SANTA CRUZ DO SUL - R28;2236346;HOSPITAL SINIMBU;-29.5350055;-52.521335;2020-06-24 14:24:02.0;0;50;0;1;0;0;0;0;0;0;0;0;0;0
432067;Sinimbu;-29.539;-52.522;RS;13 CRS;Região 28 - Vale do Rio Pardo;4307;Vales;19;SANTA CRUZ DO SUL - R28;2236346;HOSPITAL SINIMBU;-29.5350055;-52.521335;2020-06-25 18:40:33.0;0;50;0;1;0;0;0;0;0;0;0;0;0;0
432067;Sinimbu;-29.539;-52.522;RS;13 CRS;Região 28 - Vale do Rio Pardo;4307;Vales;19;SANTA CRUZ DO SUL - R28;2236346;HOSPITAL SINIMBU;-29.5350055;-52.521335;2020-06-26 15:38:34.0;0;50;0;1;0;0;0;0;0;0;0;0;0;0
432067;Sinimbu;-29.539;-52.522;RS;13 CRS;Região 28 - Vale do Rio Pardo;4307;Vales;19;SANTA CRUZ DO SUL - R28;2236346;HOSPITAL SINIMBU;-29.5350055;-52.521335;2020-06-27 18:26:13.0;0;50;0;1;0;0;0;0;0;0;0;0;0;0
432067;Sinimbu;-29.539;-52.522;RS;13 CRS;Região 28 - Vale do Rio Pardo;4307;Vales;19;SANTA CRUZ DO SUL - R28;2236346;HOSPITAL SINIMBU;-29.5350055;-52.521335;2020-06-28 16:12:20.0;0;50;0;1;0;0;0;0;0;0;0;0;0;0
432067;Sinimbu;-29.539;-52.522;RS;13 CRS;Região 28 - Vale do Rio Pardo;4307;Vales;19;SANTA CRUZ DO SUL - R28;2236346;HOSPITAL SINIMBU;-29.5350055;-52.521335;2020-06-29 15:22:24.0;0;50;0;1;0;0;0;0;0;0;0;0;0;0
432067;Sinimbu;-29.539;-52.522;RS;13 CRS;Região 28 - Vale do Rio Pardo;4307;Vales;19;SANTA CRUZ DO SUL - R28;2236346;HOSPITAL SINIMBU;-29.5350055;-52.521335;2020-06-30 17:01:09.0;0;50;0;1;0;0;0;0;0;0;0;0;0;0
432067;Sinimbu;-29.539;-52.522;RS;13 CRS;Região 28 - Vale do Rio Pardo;4307;Vales;19;SANTA CRUZ DO SUL - R28;2236346;HOSPITAL SINIMBU;-29.5350055;-52.521335;2020-07-01 12:58:31.0;0;50;0;1;0;0;0;0;0;0;0;0;0;0
430210;Bento Gonçalves;-29.171;-51.519;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241021;HOSPITAL TACCHINI;-29.1663142;-51.514410299;2020-06-18 11:55:11.0;50;42;20;54;3;8;0;0;5;18;0;0;16;32
430210;Bento Gonçalves;-29.171;-51.519;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241021;HOSPITAL TACCHINI;-29.1663142;-51.514410299;2020-06-19 11:33:27.0;50;42;20;54;3;9;0;0;10;13;0;0;19;31
430210;Bento Gonçalves;-29.171;-51.519;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241021;HOSPITAL TACCHINI;-29.1663142;-51.514410299;2020-06-20 11:57:29.0;50;42;20;54;4;10;0;0;10;12;0;0;22;35
430210;Bento Gonçalves;-29.171;-51.519;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241021;HOSPITAL TACCHINI;-29.1663142;-51.514410299;2020-06-21 13:48:33.0;50;42;20;54;6;10;0;0;12;14;0;0;20;33
430210;Bento Gonçalves;-29.171;-51.519;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241021;HOSPITAL TACCHINI;-29.1663142;-51.514410299;2020-06-22 10:40:55.0;50;42;20;54;8;10;1;0;11;13;1;0;20;33
430210;Bento Gonçalves;-29.171;-51.519;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241021;HOSPITAL TACCHINI;-29.1663142;-51.514410299;2020-06-23 10:05:01.0;50;42;20;54;6;14;0;0;9;15;0;0;20;36
430210;Bento Gonçalves;-29.171;-51.519;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241021;HOSPITAL TACCHINI;-29.1663142;-51.514410299;2020-06-24 10:22:39.0;50;42;20;54;7;14;0;0;10;18;0;0;18;37
430210;Bento Gonçalves;-29.171;-51.519;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241021;HOSPITAL TACCHINI;-29.1663142;-51.514410299;2020-06-25 13:40:18.0;50;42;20;54;7;14;0;0;11;20;0;0;25;38
430210;Bento Gonçalves;-29.171;-51.519;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241021;HOSPITAL TACCHINI;-29.1663142;-51.514410299;2020-06-26 11:55:39.0;50;42;20;54;7;14;0;0;10;18;1;0;25;39
430210;Bento Gonçalves;-29.171;-51.519;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241021;HOSPITAL TACCHINI;-29.1663142;-51.514410299;2020-06-27 11:04:56.0;50;42;20;54;6;14;0;0;13;18;0;0;21;37
430210;Bento Gonçalves;-29.171;-51.519;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241021;HOSPITAL TACCHINI;-29.1663142;-51.514410299;2020-06-28 10:49:48.0;50;42;20;54;9;13;0;0;10;18;0;0;22;38
430210;Bento Gonçalves;-29.171;-51.519;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241021;HOSPITAL TACCHINI;-29.1663142;-51.514410299;2020-06-29 14:19:32.0;50;42;20;54;8;12;0;0;12;17;3;0;20;31
430210;Bento Gonçalves;-29.171;-51.519;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241021;HOSPITAL TACCHINI;-29.1663142;-51.514410299;2020-06-30 14:26:28.0;50;42;20;54;5;16;0;0;14;19;1;0;25;32
430210;Bento Gonçalves;-29.171;-51.519;RS;05 CRS;Região 25 - Vinhedos e Basalto;4305;Serra;17;CAXIAS DO SUL - R23 R24 R25 R26;2241021;HOSPITAL TACCHINI;-29.1663142;-51.514410299;2020-07-01 14:23:12.0;50;42;20;54;7;16;0;0;13;21;0;0;25;31
432160;Tramandaí;-29.985;-50.134;RS;18 CRS;Região 05 - Bons Ventos;4302;Metropolitana;03;CAPAO DA CANOA - R04 R05;2793008;HOSPITAL TRAMANDAI;-29.9919895;-50.1397006;2020-06-18 11:23:46.0;16;6;9;16;4;2;0;0;1;0;0;0;8;14
432160;Tramandaí;-29.985;-50.134;RS;18 CRS;Região 05 - Bons Ventos;4302;Metropolitana;03;CAPAO DA CANOA - R04 R05;2793008;HOSPITAL TRAMANDAI;-29.9919895;-50.1397006;2020-06-19 11:56:51.0;16;6;9;16;4;2;0;0;1;0;0;0;7;12
432160;Tramandaí;-29.985;-50.134;RS;18 CRS;Região 05 - Bons Ventos;4302;Metropolitana;03;CAPAO DA CANOA - R04 R05;2793008;HOSPITAL TRAMANDAI;-29.9919895;-50.1397006;2020-06-20 09:07:38.0;16;6;9;16;3;3;0;0;0;0;0;0;10;15
432160;Tramandaí;-29.985;-50.134;RS;18 CRS;Região 05 - Bons Ventos;4302;Metropolitana;03;CAPAO DA CANOA - R04 R05;2793008;HOSPITAL TRAMANDAI;-29.9919895;-50.1397006;2020-06-21 11:30:22.0;16;6;9;16;3;3;0;0;0;0;0;0;10;15
432160;Tramandaí;-29.985;-50.134;RS;18 CRS;Região 05 - Bons Ventos;4302;Metropolitana;03;CAPAO DA CANOA - R04 R05;2793008;HOSPITAL TRAMANDAI;-29.9919895;-50.1397006;2020-06-22 12:16:41.0;16;6;9;16;3;3;0;0;2;0;0;0;12;15
432160;Tramandaí;-29.985;-50.134;RS;18 CRS;Região 05 - Bons Ventos;4302;Metropolitana;03;CAPAO DA CANOA - R04 R05;2793008;HOSPITAL TRAMANDAI;-29.9919895;-50.1397006;2020-06-23 11:45:43.0;16;6;9;16;3;3;0;0;2;1;0;0;12;15
432160;Tramandaí;-29.985;-50.134;RS;18 CRS;Região 05 - Bons Ventos;4302;Metropolitana;03;CAPAO DA CANOA - R04 R05;2793008;HOSPITAL TRAMANDAI;-29.9919895;-50.1397006;2020-06-24 12:08:44.0;16;6;9;16;3;3;0;0;2;2;0;0;13;14
432160;Tramandaí;-29.985;-50.134;RS;18 CRS;Região 05 - Bons Ventos;4302;Metropolitana;03;CAPAO DA CANOA - R04 R05;2793008;HOSPITAL TRAMANDAI;-29.9919895;-50.1397006;2020-06-25 12:19:10.0;16;6;9;16;2;3;0;0;0;4;0;0;11;12
432160;Tramandaí;-29.985;-50.134;RS;18 CRS;Região 05 - Bons Ventos;4302;Metropolitana;03;CAPAO DA CANOA - R04 R05;2793008;HOSPITAL TRAMANDAI;-29.9919895;-50.1397006;2020-06-26 11:02:13.0;16;6;9;16;3;3;0;0;0;4;0;0;11;15
432160;Tramandaí;-29.985;-50.134;RS;18 CRS;Região 05 - Bons Ventos;4302;Metropolitana;03;CAPAO DA CANOA - R04 R05;2793008;HOSPITAL TRAMANDAI;-29.9919895;-50.1397006;2020-06-27 11:24:34.0;16;6;9;16;4;3;0;0;0;4;0;0;13;17
432160;Tramandaí;-29.985;-50.134;RS;18 CRS;Região 05 - Bons Ventos;4302;Metropolitana;03;CAPAO DA CANOA - R04 R05;2793008;HOSPITAL TRAMANDAI;-29.9919895;-50.1397006;2020-06-28 13:52:00.0;16;6;9;16;3;2;0;0;0;4;1;0;12;13
432160;Tramandaí;-29.985;-50.134;RS;18 CRS;Região 05 - Bons Ventos;4302;Metropolitana;03;CAPAO DA CANOA - R04 R05;2793008;HOSPITAL TRAMANDAI;-29.9919895;-50.1397006;2020-06-29 10:38:07.0;16;6;9;16;3;2;0;0;0;4;0;0;13;15
432160;Tramandaí;-29.985;-50.134;RS;18 CRS;Região 05 - Bons Ventos;4302;Metropolitana;03;CAPAO DA CANOA - R04 R05;2793008;HOSPITAL TRAMANDAI;-29.9919895;-50.1397006;2020-06-30 11:16:32.0;16;6;9;16;2;2;0;0;3;0;0;0;9;13
432160;Tramandaí;-29.985;-50.134;RS;18 CRS;Região 05 - Bons Ventos;4302;Metropolitana;03;CAPAO DA CANOA - R04 R05;2793008;HOSPITAL TRAMANDAI;-29.9919895;-50.1397006;2020-07-01 13:00:49.0;16;6;9;16;3;2;0;0;3;0;0;0;8;13
431020;Ijuí;-28.388;-53.915;RS;17 CRS;Região 13 - Diversidade;4303;Missioneira;10;IJUI - R13;3506959;HOSPITAL UNIMED;-28.3904233;-53.904507;2020-06-18 09:40:22.0;6;16;6;16;0;0;0;0;1;2;0;0;0;3
431340;Novo Hamburgo;-29.678;-51.131;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;3213943;HOSPITAL UNIMED;-29.6887169;-51.107121199;2020-06-18 17:02:14.0;7;10;9;11;0;1;0;0;2;7;0;0;3;6
430930;Guaíba;-30.114;-51.325;RS;02 CRS;Região 09 - Carbonífera/Costa Doce;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;6131913;HOSPITAL UNIMED;-30.1531615;-51.3406861;2020-06-18 07:55:12.0;0;21;0;5;0;0;0;0;0;1;0;0;0;0
431340;Novo Hamburgo;-29.678;-51.131;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;3213943;HOSPITAL UNIMED;-29.6887169;-51.107121199;2020-06-19 17:11:33.0;7;13;9;11;0;1;0;0;1;5;0;0;3;6
431020;Ijuí;-28.388;-53.915;RS;17 CRS;Região 13 - Diversidade;4303;Missioneira;10;IJUI - R13;3506959;HOSPITAL UNIMED;-28.3904233;-53.904507;2020-06-19 11:41:01.0;6;16;6;16;0;0;0;0;3;2;0;0;0;2
431340;Novo Hamburgo;-29.678;-51.131;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;3213943;HOSPITAL UNIMED;-29.6887169;-51.107121199;2020-06-20 17:04:10.0;7;13;9;11;0;1;0;0;5;2;0;0;1;3
430930;Guaíba;-30.114;-51.325;RS;02 CRS;Região 09 - Carbonífera/Costa Doce;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;6131913;HOSPITAL UNIMED;-30.1531615;-51.3406861;2020-06-19 07:25:47.0;0;21;0;5;0;1;0;0;0;0;0;0;0;1
431340;Novo Hamburgo;-29.678;-51.131;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;3213943;HOSPITAL UNIMED;-29.6887169;-51.107121199;2020-06-21 17:04:00.0;7;13;9;11;0;1;0;0;4;3;0;0;1;5
431020;Ijuí;-28.388;-53.915;RS;17 CRS;Região 13 - Diversidade;4303;Missioneira;10;IJUI - R13;3506959;HOSPITAL UNIMED;-28.3904233;-53.904507;2020-06-20 08:16:23.0;6;16;6;16;0;0;0;0;5;4;0;0;1;2
431340;Novo Hamburgo;-29.678;-51.131;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;3213943;HOSPITAL UNIMED;-29.6887169;-51.107121199;2020-06-22 17:01:39.0;7;13;9;11;0;2;0;0;1;6;0;0;3;6
430930;Guaíba;-30.114;-51.325;RS;02 CRS;Região 09 - Carbonífera/Costa Doce;4302;Metropolitana;07;PORTO ALEGRE - R09 R10;6131913;HOSPITAL UNIMED;-30.1531615;-51.3406861;2020-06-20 09:27:53.0;6;21;0;8;0;1;0;0;0;0;0;0;0;1
431340;Novo Hamburgo;-29.678;-51.131;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;3213943;HOSPITAL UNIMED;-29.6887169;-51.107121199;2020-06-23 17:04:05.0;10;13;9;11;0;3;0;0;1;7;0;0;4;8
431020;Ijuí;-28.388;-53.915;RS;17 CRS;Região 13 - Diversidade;4303;Missioneira;10;IJUI - R13;3506959;HOSPITAL UNIMED;-28.3904233;-53.904507;2020-06-21 09:40:07.0;6;16;6;16;0;0;0;0;6;3;0;0;1;3
431340;Novo Hamburgo;-29.678;-51.131;RS;01 CRS;Região 07 - Vale dos Sinos;4302;Metropolitana;05;NOVO HAMBURGO - R07;3213943;HOSPITAL UNIMED;-29.6887169;-51.107121199;2020-06-24 17:25:03.0;10;13;9;11;2;3;0;0;1;6;0;0;4;9
