cnes,codigo_ibge,municipio,regiao_covid,codigo_regiao_covid,latitude,longitude,data_atualizacao,leitos_total,leitos_internacoes,leitos_covid,lotacao,leitos_disponiveis,semana_epidemiologica,hospital
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-02,30,23,1,0.7666666666666667,7,23,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-03,30,25,1,0.8333333333333334,5,23,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-04,30,25,1,0.8333333333333334,5,23,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-05,30,20,1,0.6666666666666666,10,23,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-06,30,20,0,0.6666666666666666,10,23,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-07,30,20,0,0.6666666666666666,10,24,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-08,30,19,0,0.6333333333333333,11,24,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-09,30,21,0,0.7,9,24,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-10,30,21,0,0.7,9,24,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-11,30,19,0,0.6333333333333333,11,24,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-12,30,23,0,0.7666666666666667,7,24,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-13,30,23,0,0.7666666666666667,7,24,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-14,30,22,1,0.7333333333333333,8,25,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-15,30,24,1,0.8,6,25,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-16,30,19,0,0.6333333333333333,11,25,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-17,30,22,0,0.7333333333333333,8,25,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-18,30,24,0,0.8,6,25,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-19,30,23,0,0.7666666666666667,7,25,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-20,30,26,0,0.8666666666666667,4,25,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-21,30,26,1,0.8666666666666667,4,26,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-23,29,26,7,0.896551724137931,3,26,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-24,29,26,6,0.896551724137931,3,26,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-25,29,27,7,0.9310344827586207,2,26,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-26,29,29,6,1,0,26,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-27,29,29,6,1,0,26,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-28,29,28,8,0.9655172413793104,1,27,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-29,29,27,6,0.9310344827586207,2,27,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-06-30,29,27,4,0.9310344827586207,2,27,Santa Casa Do Rio Grande
2232995,4315602,Rio Grande,PELOTAS - R21,15,-32.0299727,-52.0991072,2020-07-01,29,27,7,0.9310344827586207,2,27,Santa Casa Do Rio Grande
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-04-28,7,7,2,1,0,18,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-04-29,7,7,2,1,0,18,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-04-30,7,6,2,0.8571428571428571,1,18,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-01,7,6,2,0.8571428571428571,1,18,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-02,7,7,2,1,0,18,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-03,7,5,2,0.7142857142857143,2,19,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-04,7,7,2,1,0,19,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-05,7,7,2,1,0,19,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-06,7,6,2,0.8571428571428571,1,19,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-07,7,5,1,0.7142857142857143,2,19,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-08,7,5,1,0.7142857142857143,2,19,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-09,7,5,1,0.7142857142857143,2,19,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-10,7,7,1,1,0,20,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-11,7,6,0,0.8571428571428571,1,20,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-12,7,5,0,0.7142857142857143,2,20,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-13,7,6,0,0.8571428571428571,1,20,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-14,7,6,0,0.8571428571428571,1,20,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-15,7,6,1,0.8571428571428571,1,20,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-16,7,5,0,0.7142857142857143,2,20,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-17,7,3,0,0.42857142857142855,4,21,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-18,7,4,0,0.5714285714285714,3,21,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-19,7,5,0,0.7142857142857143,2,21,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-20,7,5,0,0.7142857142857143,2,21,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-21,7,5,0,0.7142857142857143,2,21,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-22,7,5,0,0.7142857142857143,2,21,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-23,7,5,0,0.7142857142857143,2,21,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-24,7,6,0,0.8571428571428571,1,22,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-25,7,6,0,0.8571428571428571,1,22,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-26,7,6,0,0.8571428571428571,1,22,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-27,7,5,0,0.7142857142857143,2,22,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-28,7,6,0,0.8571428571428571,1,22,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-29,7,4,0,0.5714285714285714,3,22,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-30,7,4,0,0.5714285714285714,3,22,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-05-31,7,7,0,1,0,23,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-01,7,7,2,1,0,23,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-02,7,7,2,1,0,23,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-03,7,7,2,1,0,23,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-04,7,7,2,1,0,23,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-05,7,7,1,1,0,23,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-06,7,7,1,1,0,23,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-07,7,7,1,1,0,24,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-08,7,6,1,0.8571428571428571,1,24,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-09,7,7,1,1,0,24,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-10,7,4,0,0.5714285714285714,3,24,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-11,7,6,0,0.8571428571428571,1,24,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-12,7,5,0,0.7142857142857143,2,24,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-13,7,7,0,1,0,24,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-14,7,6,2,0.8571428571428571,1,25,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-15,7,5,1,0.7142857142857143,2,25,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-16,7,7,1,1,0,25,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-17,7,6,1,0.8571428571428571,1,25,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-18,7,6,1,0.8571428571428571,1,25,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-19,7,6,1,0.8571428571428571,1,25,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-20,7,3,1,0.42857142857142855,4,25,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-21,7,5,1,0.7142857142857143,2,26,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-23,10,8,3,0.8,2,26,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-24,10,9,3,0.9,1,26,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-25,10,6,3,0.6,4,26,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-26,10,9,3,0.9,1,26,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-27,10,8,3,0.8,2,26,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-28,10,9,3,0.9,1,27,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-29,10,10,4,1,0,27,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-06-30,10,9,4,0.9,1,27,Hospital Unimed_3213943
3213943,4313409,Novo Hamburgo,NOVO HAMBURGO - R07,5,-29.6887169,-51.107121199,2020-07-01,10,6,4,0.6,4,27,Hospital Unimed_3213943
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-04-28,10,8,0,0.8,2,18,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-04-29,10,8,0,0.8,2,18,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-04-30,10,6,0,0.6,4,18,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-01,10,6,0,0.6,4,18,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-02,10,6,0,0.6,4,18,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-03,10,6,0,0.6,4,19,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-04,10,6,0,0.6,4,19,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-05,10,8,0,0.8,2,19,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-06,10,9,0,0.9,1,19,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-07,10,9,0,0.9,1,19,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-08,10,8,1,0.8,2,19,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-09,10,7,0,0.7,3,19,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-10,10,7,0,0.7,3,20,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-11,10,7,0,0.7,3,20,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-12,10,5,0,0.5,5,20,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-13,10,4,0,0.4,6,20,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-14,10,6,0,0.6,4,20,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-15,10,6,0,0.6,4,20,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-16,10,6,0,0.6,4,20,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-17,10,6,0,0.6,4,21,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-18,10,6,0,0.6,4,21,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-19,10,7,0,0.7,3,21,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-20,10,8,0,0.8,2,21,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-21,10,7,0,0.7,3,21,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-22,10,9,0,0.9,1,21,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-23,10,7,0,0.7,3,21,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-24,10,8,0,0.8,2,22,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-25,10,4,0,0.4,6,22,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-26,10,4,0,0.4,6,22,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-27,10,5,0,0.5,5,22,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-28,10,7,0,0.7,3,22,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-29,10,8,1,0.8,2,22,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-30,10,7,1,0.7,3,22,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-05-31,10,7,1,0.7,3,23,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-01,10,6,2,0.6,4,23,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-02,10,6,2,0.6,4,23,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-03,10,7,1,0.7,3,23,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-04,10,7,1,0.7,3,23,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-05,10,7,1,0.7,3,23,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-06,10,7,1,0.7,3,23,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-07,10,7,1,0.7,3,24,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-08,10,5,1,0.5,5,24,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-09,10,7,1,0.7,3,24,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-10,10,7,0,0.7,3,24,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-11,10,6,0,0.6,4,24,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-12,10,7,0,0.7,3,24,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-13,10,5,0,0.5,5,24,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-14,10,5,0,0.5,5,25,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-15,10,4,0,0.4,6,25,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-16,10,5,0,0.5,5,25,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-17,10,8,0,0.8,2,25,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-18,10,5,1,0.5,5,25,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-19,10,4,1,0.4,6,25,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-20,10,4,1,0.4,6,25,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-21,10,7,1,0.7,3,26,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-23,10,5,1,0.5,5,26,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-24,10,6,1,0.6,4,26,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-25,10,7,1,0.7,3,26,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-26,10,7,1,0.7,3,26,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-27,10,4,1,0.4,6,26,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-28,10,6,0,0.6,4,27,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-29,10,3,0,0.3,7,27,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-06-30,10,5,0,0.5,5,27,Hospital Nossa Senhora Da Oliveira
2241048,4322509,Vacaria,CAXIAS DO SUL - R23 R24 R25 R26,17,-28.5029159,-50.935664,2020-07-01,14,6,0,0.42857142857142855,8,27,Hospital Nossa Senhora Da Oliveira
